"SPEI","CMDA","MAPA","MATA"
"1",22.9468182969795,28.2749380755959,3.43245333714003,87.6031328598983
"2",31.0350282938125,32.2462748342732,5.99093076326608,86.2413115037452
"3",26.8351548320388,31.1957448115791,5.07505634869449,81.1485840887181
"4",35.8190415773133,30.2190264524907,6.88782140570765,95.3899976257417
"5",34.6865401289688,29.7355596317575,0,95.1577088792765
