"SPEI","CMDA","MAPA","MATA","SPEI","CMDA","MAPA","MATA"
"1",0,0,1.2838800388372,0.474408954542014,1.25851462914397,1.38733675940375,1.16148184545091,2.25168665806996
"2",0.28545296937682,0.530071367539676,0,0.334489341707012,2.81055393729139,2.93893897180487,3.12752251715619,1.15890303738297
"3",0.869617301188555,0.453530208896154,1.55156399573207,0,0,0,0,0
"4",1.76854833062134,1.29518654132971,2.31096863226048,1.7600415329498,3.37098033000393,3.3064823048453,2.7886756679336,3.73620673910455
"5",2.39769691649963,1.71929674007242,2.39895187800266,2.35629538923877,4.27706670155339,3.8769957612144,4.21449782078435,4.00385660422671
